 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.0022898,4.59278,-0.0037898,1.31396,837.896,30.1444,3.36806,8.36441,0.244187,0.969728,-276.249,2.99099,-119.984,-117.119,-119.163,-119.162,-279.515,-268.138,-276.251
0.0287081,4.56267,-0.0035017,1.29938,840.887,30.7467,3.19351,8.52049,0.255083,0.966919,-275.502,2.99062,-122.873,-119.885,-122.051,-122.058,-278.59,-267.264,-275.474
0.0585942,4.5479,-0.003359,1.29252,843.878,31.042,3.00692,8.70596,0.265541,0.9641,-274.724,2.99053,-125.744,-122.634,-124.93,-124.946,-277.623,-266.33,-274.667
0.0867256,4.51892,-0.0030771,1.27965,846.868,31.6215,2.8217,8.8917,0.275559,0.961284,-273.914,2.99067,-128.603,-125.375,-127.802,-127.826,-276.627,-265.367,-273.831
0.112483,4.5047,-0.0029368,1.27364,849.859,31.906,2.65772,9.08418,0.285141,0.958485,-273.075,2.99101,-131.455,-128.107,-130.665,-130.697,-275.623,-264.368,-272.968
0.135263,4.5,-0.0026579,1.26245,852.85,32.4654,2.50017,9.26244,0.294289,0.955716,-272.208,2.99151,-134.297,-130.835,-133.521,-133.561,-274.598,-263.356,-272.079
0.154473,4.5,-0.0025187,1.25728,855.841,32.7414,2.35393,9.43221,0.303005,0.952989,-271.315,2.99214,-137.13,-133.559,-136.37,-136.417,-273.558,-262.326,-271.167
0.169521,4.5,-0.0022404,1.24776,858.833,33.2865,2.22218,9.5829,0.311292,0.950314,-270.395,2.99288,-139.958,-136.283,-139.213,-139.266,-272.507,-261.288,-270.234
0.179817,4.5,-0.0021012,1.24342,861.826,33.5557,2.09858,9.72022,0.319154,0.947703,-269.451,2.99369,-142.777,-139.005,-142.05,-142.107,-271.44,-260.239,-269.281
0.184763,4.5,-0.0018219,1.23558,864.82,34.0878,1.99843,9.84189,0.326594,0.945165,-268.484,2.99454,-145.595,-141.728,-144.882,-144.942,-270.373,-259.182,-268.309
0.183755,4.5,-0.0016814,1.23207,867.815,34.3508,1.91467,9.92563,0.333617,0.942709,-267.495,2.9954,-148.409,-144.459,-147.709,-147.77,-269.3,-258.138,-267.322
0.176178,4.5,-0.0013995,1.22591,870.81,34.8707,1.85697,9.98012,0.340222,0.940345,-266.485,2.99625,-151.223,-147.196,-150.531,-150.591,-268.231,-257.1,-266.319
0.161405,4.5,-0.0012499,1.22326,873.806,35.1278,1.8182,10.007,0.34643,0.938076,-265.456,2.99708,-154.036,-149.94,-153.351,-153.406,-267.161,-256.069,-265.304
0.138938,4.5,-0.0011095,1.21856,876.803,35.6364,1.79741,10.0135,0.352113,0.935957,-264.409,2.99792,-156.848,-152.69,-156.167,-156.215,-266.091,-255.036,-264.279
0.109661,4.5,-0.0010589,1.21639,879.801,35.888,1.79404,10.0166,0.357066,0.934079,-263.345,2.9987,-159.66,-155.442,-158.98,-159.019,-265.021,-253.989,-263.243
0.0752217,4.48276,-0.0010012,1.21433,882.8,36.1379,1.79665,10.0096,0.361252,0.932468,-262.268,2.99934,-162.467,-158.202,-161.791,-161.818,-263.943,-252.934,-262.198
0.0372718,4.42139,-0.0008877,1.21056,885.799,36.6289,1.8028,9.99126,0.364685,0.931131,-261.179,2.99981,-165.27,-160.969,-164.599,-164.612,-262.858,-251.876,-261.144
-0.0025459,4.39131,-0.0008303,1.20884,888.799,36.8695,1.82116,9.95625,0.367367,0.930076,-260.081,3.00005,-168.073,-163.746,-167.405,-167.404,-261.775,-250.821,-260.083
-0.0425954,4.33235,-0.0007154,1.20575,891.799,37.3412,1.85248,9.92383,0.369301,0.92931,-258.976,3.00004,-170.877,-166.528,-170.208,-170.193,-260.697,-249.754,-259.015
-0.0812462,4.2749,-0.0006001,1.20312,894.799,37.8008,1.88427,9.8893,0.37049,0.928837,-257.866,2.99979,-173.678,-169.316,-173.01,-172.979,-259.616,-248.681,-257.942
-0.116871,4.24672,-0.0005426,1.20197,897.799,38.0262,1.92149,9.85646,0.370934,0.928659,-256.754,2.99929,-176.478,-172.109,-175.809,-175.765,-258.538,-247.601,-256.863
-0.147842,4.1914,-0.0004283,1.20003,900.798,38.4688,1.97144,9.83493,0.370635,0.928779,-255.642,2.99855,-179.281,-174.905,-178.605,-178.551,-257.473,-246.507,-255.779
-0.172532,4.16424,-0.0003729,1.19923,903.797,38.6861,2.01566,9.81764,0.369589,0.929195,-254.532,2.99762,-182.081,-177.708,-181.4,-181.336,-256.405,-245.409,-254.692
-0.189305,4.13741,-0.0003112,1.19855,906.794,38.9007,2.04218,9.80364,0.367805,0.929903,-253.426,2.99669,-184.874,-180.517,-184.192,-184.123,-255.325,-244.31,-253.602
-0.197516,4.0847,0.0001061,1.19799,909.791,39.3224,2.07272,9.77157,0.365705,0.930731,-252.327,2.99597,-187.669,-183.338,-186.983,-186.911,-254.256,-243.232,-252.511
-0.2,4.05881,0.0003409,1.19844,912.787,39.5295,2.09179,9.73311,0.363686,0.931522,-251.234,2.99541,-190.462,-186.161,-189.774,-189.701,-253.183,-242.168,-251.421
-0.2,4.0079,0.0006685,1.20053,915.782,39.9368,2.11501,9.6871,0.36174,0.932279,-250.148,2.99499,-193.258,-188.989,-192.565,-192.493,-252.119,-241.117,-250.334
-0.199567,3.98288,0.0006764,1.20187,918.777,40.1369,2.11653,9.64724,0.359869,0.933003,-249.067,2.99471,-196.048,-191.815,-195.358,-195.287,-251.042,-240.066,-249.253
-0.199285,3.93367,0.0006489,1.20454,921.772,40.5306,2.10675,9.63826,0.358073,0.933694,-247.992,2.99456,-198.836,-194.631,-198.153,-198.082,-249.959,-238.993,-248.178
-0.199185,3.90947,0.0006282,1.20582,924.767,40.7242,2.08097,9.64649,0.356353,0.934352,-246.922,2.99455,-201.621,-197.442,-200.95,-200.879,-248.866,-237.909,-247.108
-0.199238,3.86185,0.0005873,1.20825,927.761,41.1052,2.06925,9.66941,0.354709,0.934977,-245.857,2.99467,-204.413,-200.249,-203.749,-203.679,-247.792,-236.817,-246.044
-0.199415,3.83842,0.0005664,1.20941,930.756,41.2926,2.05557,9.69916,0.35314,0.93557,-244.797,2.99492,-207.206,-203.055,-206.55,-206.48,-246.72,-235.723,-244.984
-0.199692,3.7923,0.0005282,1.21159,933.751,41.6616,2.05323,9.70812,0.351652,0.936131,-243.742,2.9953,-210.005,-205.869,-209.353,-209.283,-245.664,-234.654,-243.929
-0.2,3.7696,0.000479,1.2126,936.746,41.8432,2.03725,9.71213,0.350228,0.936664,-242.691,2.99582,-212.801,-208.686,-212.158,-212.088,-244.599,-233.593,-242.878
-0.2,3.72489,0.0003436,1.21426,939.742,42.2009,2.00561,9.71376,0.348982,0.937129,-241.643,2.99638,-215.595,-211.505,-214.965,-214.895,-243.523,-232.54,-241.831
-0.199653,3.70288,0.0002606,1.21487,942.738,42.377,1.96613,9.73408,0.348103,0.937456,-240.599,2.99688,-218.388,-214.315,-217.773,-217.704,-242.442,-231.474,-240.786
-0.199115,3.6595,7.92e-05,1.21555,945.735,42.724,1.92218,9.77675,0.347631,0.937631,-239.556,2.99729,-221.182,-217.115,-220.583,-220.514,-241.359,-230.389,-239.743
-0.198439,3.63814,-1.24e-05,1.21562,948.733,42.8949,1.87708,9.82129,0.347556,0.937659,-238.515,2.99762,-223.976,-219.911,-223.393,-223.324,-240.275,-229.306,-238.701
-0.197664,-12.9844,-0.0001962,1.2152,951.73,42.908,1.85114,9.8372,0.347882,0.937538,-237.472,2.99788,-226.778,-222.712,-226.203,-226.135,-239.208,-228.25,-237.658
-0.19683,-12.8394,-0.0002882,1.21472,954.728,42.2986,1.8242,9.85692,0.348608,0.937269,-236.429,2.99805,-229.581,-225.508,-229.013,-228.945,-238.138,-227.19,-236.613
-0.195976,-12.5768,-0.0004721,1.2132,957.726,41.0734,1.80872,9.86513,0.349733,0.93685,-235.382,2.99815,-232.386,-228.304,-231.822,-231.754,-237.076,-226.14,-235.566
-0.19514,-12.4592,-0.000564,1.21216,960.724,40.4565,1.78599,9.88924,0.351256,0.93628,-234.331,2.99818,-235.189,-231.088,-234.63,-234.561,-236.003,-225.072,-234.514
-0.194362,-12.2506,-0.0007477,1.20954,963.722,39.2111,1.77738,9.90688,0.353177,0.935556,-233.276,2.99815,-237.995,-233.868,-237.436,-237.367,-234.938,-224.007,-233.457
-0.193683,-12.1595,-0.0008394,1.20795,966.721,38.5813,1.76995,9.92519,0.355496,0.934678,-232.213,2.99807,-240.8,-236.642,-240.239,-240.17,-233.868,-222.937,-232.394
-0.193148,-12.0034,-0.0010225,1.20423,969.719,37.3041,1.77655,9.94782,0.358212,0.93364,-231.144,2.99794,-243.607,-239.407,-243.04,-242.971,-232.803,-221.856,-231.324
-0.192804,-11.9383,-0.0011139,1.20209,972.717,36.655,1.78674,9.96108,0.361322,0.932441,-230.066,2.99779,-246.413,-242.168,-245.837,-245.767,-231.732,-220.778,-230.245
-0.1927,-11.8336,-0.0012964,1.19727,975.714,35.3317,1.81892,9.97254,0.364827,0.931075,-228.978,2.99762,-249.223,-244.922,-248.63,-248.56,-230.671,-219.692,-229.157
-0.19289,-11.7939,-0.0013875,1.19459,978.712,34.6556,1.86172,9.96772,0.368723,0.929539,-227.879,2.99745,-252.034,-247.673,-251.419,-251.348,-229.609,-218.613,-228.058
-0.193427,-11.7399,-0.0015697,1.18868,981.709,33.2686,1.90933,9.94376,0.373011,0.927827,-226.767,2.9973,-254.843,-250.422,-254.203,-254.131,-228.539,-217.541,-226.947
-0.194369,-11.7255,-0.0016607,1.18545,984.707,32.5554,1.96251,9.89367,0.377686,0.925934,-225.643,2.99718,-257.649,-253.171,-256.981,-256.908,-227.46,-216.482,-225.823
-0.195772,-11.7196,-0.0018429,1.17844,987.704,31.0821,2.02968,9.82123,0.382747,0.923853,-224.504,2.99713,-260.456,-255.92,-259.754,-259.679,-226.379,-215.43,-224.685
-0.197692,-11.6946,-0.0019344,1.17467,990.701,30.3187,2.12714,9.72799,0.388191,0.921579,-223.349,2.99715,-263.269,-258.667,-262.52,-262.444,-225.309,-214.384,-223.531
-0.2,-10.9458,-0.0022736,1.16637,993.698,28.7399,2.25551,9.6055,0.394016,0.919104,-222.177,2.99727,-266.09,-261.416,-265.28,-265.201,-224.25,-213.349,-222.361
-0.2,-9.51572,-0.0032654,1.16084,996.695,27.968,2.38062,9.45932,0.400211,0.916423,-220.988,2.99753,-268.903,-264.165,-268.031,-267.951,-223.169,-212.319,-221.171
-0.182897,-7.12131,-0.008287,1.139,999.693,26.7174,2.5179,9.29112,0.406796,0.913519,-219.779,2.99826,-271.716,-266.912,-270.766,-270.692,-222.079,-211.291,-219.946
-0.124002,-6.70753,-0.0093073,1.12142,1002.69,26.179,2.68139,9.10648,0.418841,0.90806,-218.545,2.99556,-274.545,-269.607,-273.473,-273.422,-220.98,-210.276,-218.657
-0.0344134,-6.03637,-0.0113244,1.08015,1005.69,25.1636,2.91918,8.88403,0.441239,0.89739,-217.261,2.98821,-277.412,-272.204,-276.139,-276.124,-219.88,-209.288,-217.291
0.0640537,-5.70497,-0.0122542,1.05657,1008.68,24.6793,3.26309,8.57888,0.473713,0.880679,-215.896,2.97959,-280.327,-274.718,-278.751,-278.782,-218.77,-208.341,-215.84
0.149152,-5.18942,-0.014402,1.00338,1011.65,23.7654,3.70794,8.15388,0.515519,0.856878,-214.423,2.97571,-283.287,-277.172,-281.299,-281.376,-217.6,-207.436,-214.295
0.2,-4.58802,-0.0152757,0.973693,1014.63,23.3247,4.28286,7.57679,0.566098,0.824338,-212.81,2.98491,-286.313,-279.599,-283.775,-283.888,-216.341,-206.564,-212.645
0.2,-2.99524,-0.019208,0.905652,1017.62,22.6043,5.02957,6.84265,0.6205,0.784206,-211.031,3.0003,-289.422,-282.055,-286.177,-286.301,-214.975,-205.665,-210.874
0.165739,-2.51335,-0.0210527,0.865436,1020.62,22.3378,5.90544,5.99043,0.672395,0.740193,-209.082,3.01051,-292.569,-284.57,-288.486,-288.598,-213.453,-204.648,-208.959
0.12367,-1.89332,-0.0236059,0.775619,1023.63,21.9152,6.79718,5.07919,0.720828,0.693114,-206.978,3.01345,-295.663,-287.102,-290.674,-290.763,-211.689,-203.457,-206.892
0.0902834,-1.64038,-0.0245538,0.727495,1026.64,21.7418,7.57529,4.18282,0.766401,0.642362,-204.731,3.00891,-298.587,-289.575,-292.712,-292.781,-209.597,-202.044,-204.673
0.0760259,-1.29728,-0.0263051,0.6257,1029.65,21.4618,8.20218,3.39312,0.809144,0.58761,-202.355,2.99721,-301.273,-291.89,-294.574,-294.636,-207.175,-200.362,-202.311
0.0860143,-1.29437,-0.0267943,0.572607,1032.65,21.3406,8.75979,2.78864,0.849231,0.528021,-199.865,2.98058,-303.752,-293.944,-296.239,-296.312,-204.49,-198.392,-199.819
0.115912,-1.32883,-0.0272661,0.464287,1035.63,21.0975,9.28517,2.39075,0.886972,0.461823,-197.27,2.96388,-306.029,-295.673,-297.69,-297.793,-201.559,-196.166,-197.217
0.151965,-1.15489,-0.027675,0.40933,1038.59,20.9712,9.68117,2.15965,0.921741,0.387806,-194.579,2.95185,-307.983,-297.068,-298.919,-299.059,-198.334,-193.742,-194.52
0.182185,-0.47932,-0.0292326,0.295888,1041.54,20.776,9.86898,2.03365,0.952089,0.305822,-191.799,2.94958,-309.486,-298.154,-299.916,-300.09,-194.817,-191.177,-191.743
0.2,-0.476735,-0.0302999,0.236356,1044.49,20.7299,9.9428,1.94925,0.976372,0.216096,-188.936,2.96235,-310.574,-298.963,-300.671,-300.866,-191.084,-188.515,-188.893
0.2,-0.314497,-0.0299982,0.115181,1047.45,20.6386,9.93938,1.90437,0.992833,0.11951,-185.997,2.9922,-311.236,-299.477,-301.169,-301.368,-187.185,-185.77,-185.974
0.175159,-0.124728,-0.031047,0.0542163,1050.45,20.6081,9.83661,1.93189,0.999738,0.0229073,-182.996,3.01925,-311.414,-299.649,-301.405,-301.58,-183.221,-182.951,-182.992
0.149568,0,-0.0318249,-0.0720659,1053.47,20.596,9.69355,2.06068,0.997653,-0.0684654,-179.964,3.03166,-311.181,-299.454,-301.361,-301.51,-179.3,-180.105,-179.974
0.14316,0.139425,-0.0314962,-0.135299,1056.5,20.596,9.49865,2.32356,0.98778,-0.155857,-176.94,3.02625,-310.55,-298.872,-301.026,-301.168,-175.459,-177.302,-176.962
0.159699,0.750957,-0.0298965,-0.258581,1059.52,20.6504,9.18423,2.69538,0.970602,-0.24069,-173.962,3.00214,-309.479,-297.949,-300.41,-300.565,-171.751,-174.611,-174
0.186032,1.38744,-0.0282053,-0.316682,1062.53,20.723,8.71411,3.16084,0.945918,-0.324407,-171.069,2.96719,-307.955,-296.722,-299.536,-299.712,-168.242,-172.094,-171.129
0.2,1.75037,-0.0266217,-0.426049,1065.49,21.0085,8.08637,3.71952,0.914357,-0.404908,-168.292,2.94606,-306.017,-295.222,-298.44,-298.623,-165.017,-169.798,-168.373
0.197132,2.26102,-0.0250671,-0.477773,1068.44,21.1744,7.36764,4.38072,0.878123,-0.478434,-165.636,2.94102,-303.782,-293.466,-297.14,-297.313,-162.111,-167.731,-165.73
0.173439,3.02771,-0.0223705,-0.572292,1071.38,21.6363,6.62956,5.14073,0.83885,-0.544363,-163.098,2.94815,-301.361,-291.487,-295.654,-295.799,-159.489,-165.896,-163.192
0.128236,3.17731,-0.021495,-0.616149,1074.33,21.9143,5.91761,5.94832,0.798028,-0.602621,-160.676,2.9631,-298.823,-289.354,-293.998,-294.101,-157.11,-164.261,-160.754
0.0669167,3.31304,-0.020133,-0.699238,1077.29,22.4941,5.26283,6.71425,0.756911,-0.653518,-158.368,2.98161,-296.218,-287.152,-292.184,-292.234,-154.929,-162.756,-158.412
-0.0017368,3.35014,-0.0195478,-0.7389,1080.27,22.7867,4.66491,7.37332,0.716471,-0.697617,-156.171,2.99997,-293.56,-284.935,-290.219,-290.217,-152.917,-161.315,-156.17
-0.0683485,3.51942,-0.0182686,-0.814584,1083.27,23.3736,4.14966,7.89055,0.677406,-0.735609,-154.083,3.01519,-290.879,-282.723,-288.114,-288.068,-151.03,-159.887,-154.032
-0.124952,3.67467,-0.0175327,-0.850362,1086.29,23.6728,3.76876,8.25268,0.640187,-0.768219,-152.1,3.02501,-288.216,-280.52,-285.884,-285.804,-149.205,-158.44,-152.004
-0.166324,4.1812,-0.015775,-0.917092,1089.31,24.305,3.49596,8.48142,0.605079,-0.796166,-150.222,3.02769,-285.557,-278.31,-283.542,-283.442,-147.438,-156.974,-150.089
-0.190765,4.53101,-0.0147649,-0.947612,1092.34,24.6466,3.36038,8.58,0.572277,-0.82006,-148.444,3.02201,-282.923,-276.09,-281.109,-281,-145.688,-155.48,-148.288
-0.2,4.83019,-0.0125943,-1.00229,1095.36,25.3962,3.33922,8.57555,0.541605,-0.840633,-146.766,3.01182,-280.305,-273.851,-278.604,-278.496,-143.959,-153.974,-146.597
-0.2,4.81132,-0.011726,-1.02661,1098.37,25.7737,3.42858,8.48608,0.512167,-0.858886,-145.182,3.00421,-277.698,-271.596,-276.045,-275.942,-142.238,-152.471,-145.011
-0.197362,4.77458,-0.0105551,-1.07096,1101.38,26.5083,3.60313,8.30423,0.483585,-0.875298,-143.69,2.99933,-275.085,-269.327,-273.438,-273.342,-140.536,-150.959,-143.518
-0.194858,4.7567,-0.0100759,-1.09159,1104.38,26.866,3.86512,8.01796,0.456112,-0.889922,-142.284,2.99673,-272.463,-267.043,-270.789,-270.7,-138.845,-149.42,-142.111
-0.193572,4.72181,-0.0092028,-1.1301,1107.37,27.5637,4.21505,7.62849,0.429879,-0.902887,-140.96,2.99592,-269.831,-264.739,-268.102,-268.019,-137.154,-147.847,-140.785
-0.193763,4.70479,-0.0088017,-1.1481,1110.37,27.9042,4.65001,7.15754,0.405011,-0.914312,-139.711,2.99641,-267.184,-262.402,-265.379,-265.301,-135.46,-146.256,-139.534
-0.195164,4.67154,-0.0080321,-1.18175,1113.37,28.5693,5.14946,6.62025,0.381603,-0.924326,-138.535,2.99773,-264.516,-260.024,-262.625,-262.551,-133.775,-144.655,-138.355
-0.197201,4.65528,-0.0076583,-1.19743,1116.36,28.8944,5.71877,6.02705,0.35973,-0.933056,-137.426,2.99945,-261.828,-257.602,-259.841,-259.771,-132.09,-143.05,-137.242
-0.199174,4.62347,-0.006947,-1.22658,1119.36,29.5306,6.3486,5.39306,0.339449,-0.940624,-136.38,3.00117,-259.119,-255.134,-257.032,-256.964,-130.408,-141.452,-136.192
-0.2,4.6079,-0.0067402,-1.24026,1122.37,29.842,7.00519,4.74123,0.320794,-0.947149,-135.39,3.0025,-256.382,-252.614,-254.199,-254.135,-128.756,-139.881,-135.201
-0.195592,4.57739,-0.0074184,-1.26837,1125.37,30.4523,7.63817,4.12085,0.303815,-0.952731,-134.454,3.00333,-253.607,-250.034,-251.345,-251.286,-127.177,-138.38,-134.268
-0.177605,4.56243,-0.0074432,-1.28323,1128.37,30.7513,8.22531,3.56402,0.287204,-0.95787,-133.568,3.00336,-250.782,-247.396,-248.471,-248.42,-125.689,-136.981,-133.397
-0.146159,4.53309,-0.0074531,-1.31303,1131.37,31.3381,8.70501,3.07788,0.269545,-0.962988,-132.732,3.00238,-247.885,-244.709,-245.578,-245.539,-124.349,-135.696,-132.591
-0.104309,4.5187,-0.0074532,-1.32793,1134.38,31.626,9.06696,2.64613,0.25078,-0.968044,-131.951,3.00053,-244.916,-241.979,-242.669,-242.642,-123.174,-134.513,-131.85
-0.0552674,4.5,-0.0074454,-1.35772,1137.38,32.1915,9.34635,2.28499,0.23089,-0.97298,-131.229,2.99803,-241.89,-239.205,-239.745,-239.732,-122.135,-133.452,-131.175
-0.0023686,4.5,-0.0074384,-1.3726,1140.38,32.4698,9.55568,2.04491,0.209848,-0.977734,-130.568,2.99513,-238.814,-236.38,-236.81,-236.809,-121.225,-132.568,-130.566
0.0509695,4.5,-0.007425,-1.40232,1143.37,33.0194,9.66509,1.9237,0.187631,-0.98224,-129.973,2.9921,-235.687,-233.513,-233.864,-233.874,-120.479,-131.862,-130.023
0.101295,4.5,-0.0074232,-1.41717,1146.36,33.2908,9.69754,1.87151,0.164229,-0.986422,-129.446,2.98927,-232.52,-230.62,-230.91,-230.927,-119.88,-131.292,-129.546
0.145178,3.3749,-0.0074219,-1.44683,1149.35,33.827,9.70047,1.84652,0.139613,-0.990206,-128.991,2.98703,-229.324,-227.712,-227.95,-227.97,-119.385,-130.819,-129.135
0.179277,-4.84148,-0.0074692,-1.46172,1152.34,34.0259,9.69684,1.8522,0.113851,-0.993498,-128.612,2.98571,-226.107,-224.792,-224.983,-225.003,-118.978,-130.452,-128.79
0.2,-5.76031,-0.0068996,-1.4908,1155.32,33.4312,9.71614,1.88336,0.0866905,-0.996235,-128.311,2.98609,-222.87,-221.864,-222.01,-222.027,-118.632,-130.188,-128.51
0.2,-6.76218,-0.0061315,-1.50383,1158.31,33.0849,9.74845,1.92918,0.0592308,-0.998244,-128.093,2.98949,-219.621,-218.93,-219.032,-219.044,-118.362,-130.019,-128.293
0.17593,-8.99278,-0.0043207,-1.52503,1161.3,32.1925,9.7083,2.02818,0.0367458,-0.999325,-127.952,2.99413,-216.41,-215.979,-216.047,-216.054,-118.25,-129.979,-128.128
0.137211,-10.6787,-0.0028028,-1.53215,1164.29,31.629,9.55381,2.22738,0.0224683,-0.999748,-127.865,2.99749,-213.273,-213.009,-213.056,-213.059,-118.314,-130.092,-128.002
0.088708,-12.1024,0.0001406,-1.53745,1167.29,30.1463,9.26162,2.51649,0.0159539,-0.999873,-127.809,2.99861,-210.209,-210.021,-210.06,-210.061,-118.549,-130.326,-127.898
0.0341233,-10.9752,0.0016243,-1.53569,1170.29,29.3326,8.85526,2.87505,0.0173039,-0.99985,-127.761,2.99713,-207.217,-207.014,-207.063,-207.064,-118.908,-130.636,-127.796
-0.0228769,-9.06133,0.0045527,-1.52332,1173.29,27.8686,8.35555,3.30365,0.0264941,-0.999649,-127.698,2.99337,-204.289,-203.98,-204.068,-204.068,-119.345,-131,-127.675
-0.0783598,-8.24466,0.0059948,-1.51278,1176.28,27.2107,7.7567,3.81404,0.0435563,-0.999051,-127.595,2.98834,-201.414,-200.91,-201.079,-201.076,-119.846,-131.405,-127.517
-0.127975,-6.7837,0.0088689,-1.48306,1179.27,26.0287,7.10105,4.42957,0.0685004,-0.997651,-127.429,2.9838,-198.576,-197.786,-198.099,-198.09,-120.345,-131.849,-127.302
-0.167174,-6.05426,0.010327,-1.46387,1182.25,25.5022,6.3831,5.12684,0.101291,-0.994857,-127.178,2.98222,-195.759,-194.593,-195.129,-195.112,-120.827,-132.278,-127.011
-0.192005,-4.75805,0.0134565,-1.41634,1185.24,24.5908,5.60005,5.88625,0.141732,-0.989905,-126.816,2.98672,-192.939,-191.311,-192.172,-192.145,-121.273,-132.643,-126.626
-0.2,-4.15454,0.0149262,-1.38795,1188.22,24.2008,4.80585,6.69076,0.189529,-0.981875,-126.322,2.99867,-190.101,-187.922,-189.228,-189.19,-121.603,-132.891,-126.125
-0.191421,-3.24244,0.01785,-1.32226,1191.22,23.5515,4.04969,7.48918,0.241456,-0.970412,-125.673,3.0073,-187.23,-184.444,-186.298,-186.252,-121.744,-132.941,-125.488
-0.177606,-2.97412,0.0189357,-1.2855,1194.23,23.2745,3.40205,8.22045,0.294645,-0.955607,-124.865,3.0088,-184.348,-180.923,-183.397,-183.345,-121.614,-132.72,-124.695
-0.167456,-2.55674,0.0207473,-1.206,1197.24,22.7788,2.86235,8.80756,0.349264,-0.937024,-123.893,3.00411,-181.487,-177.411,-180.546,-180.487,-121.211,-132.146,-123.737
-0.164904,-2.41998,0.0215144,-1.16377,1200.24,22.5533,2.429,9.21103,0.4055,-0.914095,-122.756,2.99467,-178.681,-173.961,-177.763,-177.696,-120.536,-131.176,-122.606
-0.170091,-2.16812,0.0228934,-1.07492,1203.24,22.1321,2.1438,9.47669,0.463374,-0.886163,-121.451,2.98239,-175.983,-170.599,-175.069,-174.99,-119.551,-129.849,-121.3
-0.180242,-2.01361,0.0235512,-1.0285,1206.22,21.9353,2.00481,9.6322,0.522738,-0.852493,-119.975,2.96969,-173.433,-167.35,-172.479,-172.385,-118.266,-128.187,-119.822
-0.191002,-1.51602,0.0250975,-0.931373,1209.19,21.5842,1.96653,9.68685,0.583207,-0.812323,-118.326,2.95943,-171.047,-164.251,-170.012,-169.9,-116.728,-126.195,-118.171
-0.198352,-1.21545,0.0260627,-0.880226,1212.15,21.4433,1.95275,9.67698,0.644148,-0.764901,-116.501,2.95493,-168.811,-161.319,-167.68,-167.553,-115.007,-123.902,-116.349
-0.2,-1.10683,0.0273824,-0.772471,1215.1,21.2196,1.96056,9.63802,0.7045,-0.709704,-114.497,2.95968,-166.741,-158.57,-165.501,-165.36,-113.105,-121.337,-114.355
-0.190578,-1.67914,0.0264943,-0.718571,1218.06,21.1151,2.01392,9.59317,0.763257,-0.646095,-112.312,2.97829,-164.877,-156.018,-163.485,-163.34,-111.01,-118.51,-112.188
-0.154333,-1.28733,0.0273907,-0.611611,1221.04,20.7971,2.08621,9.56308,0.817518,-0.575903,-109.944,3.00307,-163.215,-153.692,-161.636,-161.51,-108.742,-115.451,-109.855
-0.0979436,-1.08728,0.0285761,-0.555657,1224.04,20.673,2.16056,9.54679,0.864328,-0.502929,-107.407,3.02219,-161.752,-151.633,-159.969,-159.884,-106.321,-112.209,-107.358
-0.0436808,-0.73777,0.0300445,-0.43822,1227.07,20.48,2.25692,9.51854,0.90372,-0.428125,-104.729,3.03258,-160.514,-149.872,-158.514,-158.474,-103.763,-108.804,-104.71
-0.0078458,-0.672163,0.030643,-0.377583,1230.1,20.4079,2.3895,9.45929,0.936426,-0.350867,-101.936,3.03332,-159.529,-148.434,-157.299,-157.292,-101.097,-105.255,-101.933
0.000727,-0.588806,0.0313527,-0.253451,1233.13,20.2827,2.5424,9.38535,0.962682,-0.270635,-99.0537,3.02457,-158.796,-147.313,-156.347,-156.348,-98.3656,-101.594,-99.0539
-0.0192772,-0.582989,0.0315653,-0.190597,1236.16,20.2245,2.68519,9.28781,0.982409,-0.186743,-96.11,3.00748,-158.293,-146.531,-155.674,-155.655,-95.6085,-97.8444,-96.1064
-0.0621687,-0.652471,0.031762,-0.0638925,1239.16,20.1048,2.81238,9.14837,0.995134,-0.0985287,-93.1313,2.98433,-158.023,-146.121,-155.286,-155.225,-92.8542,-94.0326,-93.1251
-0.116532,-0.7229,0.0318106,-0.0003743,1242.15,20.0398,2.9612,8.9467,0.999985,-0.0054241,-90.1443,2.95878,-158.029,-146.121,-155.184,-155.068,-90.1283,-90.1928,-90.1437
-0.167384,-0.608161,0.032331,0.127689,1245.11,19.8973,3.09987,8.75059,0.99569,0.0927464,-87.1759,2.93608,-158.282,-146.483,-155.363,-155.196,-87.4634,-86.3643,-87.1914
-0.199478,-0.265174,0.0327643,0.192753,1248.04,19.8361,3.19671,8.62505,0.980594,0.196048,-84.2527,2.92337,-158.756,-147.164,-155.817,-155.621,-84.8794,-82.5618,-84.2918
-0.2,0,0.0343317,0.327325,1250.97,19.8061,3.24179,8.5561,0.953225,0.302263,-81.4015,2.92734,-159.445,-148.199,-156.546,-156.355,-82.3813,-78.8153,-81.4619
-0.170908,0,0.034414,0.396095,1253.89,19.8061,3.21466,8.53068,0.915059,0.40332,-78.6461,2.94366,-160.339,-149.591,-157.554,-157.398,-79.9426,-75.2055,-78.715
-0.128377,0.441591,0.0331992,0.53107,1256.84,19.8327,3.13569,8.55173,0.869169,0.494515,-76.0049,2.96487,-161.454,-151.295,-158.84,-158.728,-77.5555,-71.7759,-76.0683
